Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Rows scanned,millions,1,0.0,0.0,0.0,0.0
Rows scanned,millions,2,0.30696,0.30798,0.30324,0.30907
Rows scanned,millions,3,399.99,399.99,399.99,399.99
Rows scanned,millions,4,199.995,199.995,199.995,199.995
Rows scanned,millions,5,199.995,199.995,199.995,199.995
Rows scanned,millions,6,199.995,199.995,199.995,199.995
Rows scanned,millions,7,199.995,199.995,199.995,199.995
Rows scanned,millions,8,0.30696,0.30798,0.30324,0.30907
Rows scanned,millions,9,399.99,399.99,399.99,399.99
Rows scanned,millions,10,799.98,799.98,799.98,799.98
Rows scanned,millions,11,23.56188,23.57007,23.57007,23.56188
Rows scanned,millions,12,23.61568,23.62387,23.62387,23.61568
Rows scanned,millions,13,23.31403,23.32632,23.33451,23.31813
Rows scanned,millions,14,23.74648,23.75467,23.77105,23.74238
Rows scanned,millions,15,31.94632,31.96271,31.97909,31.95452
Rows scanned,millions,16,199.995,199.995,199.995,199.995
Rows scanned,millions,17,399.99,399.99,399.99,399.99
Rows scanned,millions,18,399.99,399.99,399.99,399.99
Rows scanned,millions,19,599.985,599.985,599.985,599.985
Rows scanned,millions,20,0.02917,0.02917,0.02917,0.02917
Rows scanned,millions,21,58.42904,58.4741,58.50277,58.33893
Rows scanned,millions,22,115.52527,102.04815,111.95042,58.8557
Rows scanned,millions,23,127.49905,91.12894,109.79097,77.72642
Rows scanned,millions,24,8.339,8.40893,8.41302,8.49477
Rows scanned,millions,25,1.53475,1.57396,1.57234,1.54776
Rows scanned,millions,26,0.2378,0.24739,0.2378,0.2419
Rows scanned,millions,27,1.47543,1.52284,1.52266,1.49808
Rows scanned,millions,28,58.42904,58.4741,58.50277,54.08728
Rows scanned,millions,29,48.96319,48.79935,48.77887,43.49503
Rows scanned,millions,30,199.995,199.995,199.995,199.995
Rows scanned,millions,31,47.21557,47.22384,47.27719,47.20733
Rows scanned,millions,32,61.65687,61.67315,61.72686,61.6496
Rows scanned,millions,33,799.98,799.98,799.98,799.98
Rows scanned,millions,34,199.995,199.995,199.995,199.995
Rows scanned,millions,35,199.995,199.995,199.995,199.995
Rows scanned,millions,36,199.995,199.995,199.995,199.995
Rows scanned,millions,37,0.18354,0.18354,0.18354,0.18354
Rows scanned,millions,38,0.18354,0.18354,0.18354,0.18354
Rows scanned,millions,39,0.18852,0.18997,0.18997,0.18997
Rows scanned,millions,40,0.25517,0.25517,0.25517,0.25517
Rows scanned,millions,41,0.24074,0.23925,0.24074,0.2407
Rows scanned,millions,42,0.18209,0.18209,0.18209,0.18209
Rows scanned,millions,43,0.18354,0.18354,0.18354,0.18354
