Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Rows scanned,millions,1,0.0,0.0,0.0,0.0
Rows scanned,millions,2,2.77363,2.7955,2.77601,2.78553
Rows scanned,millions,3,399.99,399.99,399.99,399.99
Rows scanned,millions,4,199.995,199.995,199.995,199.995
Rows scanned,millions,5,199.995,199.995,199.995,199.995
Rows scanned,millions,6,199.995,199.995,199.995,199.995
Rows scanned,millions,7,199.995,199.995,199.995,199.995
Rows scanned,millions,8,2.77363,2.7955,2.77601,2.78553
Rows scanned,millions,9,399.99,399.99,399.99,399.99
Rows scanned,millions,10,799.98,799.98,799.98,799.98
Rows scanned,millions,11,202.16795,202.16795,202.16795,65.1158
Rows scanned,millions,12,202.71738,202.71738,202.71738,65.25562
Rows scanned,millions,13,199.995,199.995,199.995,89.97643
Rows scanned,millions,14,202.16824,202.16824,202.16824,92.10052
Rows scanned,millions,15,265.6231,265.6231,265.6231,140.8344
Rows scanned,millions,16,199.995,199.995,199.995,199.995
Rows scanned,millions,17,399.99,399.99,399.99,399.99
Rows scanned,millions,18,399.99,399.99,399.99,399.99
Rows scanned,millions,19,599.985,599.985,599.985,599.985
Rows scanned,millions,20,0.35275,0.33637,0.27083,0.35275
Rows scanned,millions,21,199.995,199.995,199.995,199.995
Rows scanned,millions,22,365.55283,389.7185,396.6396,177.11745
Rows scanned,millions,23,469.75586,473.38153,371.40308,252.61263
Rows scanned,millions,24,0.0,0.0,0.0,0.0
Rows scanned,millions,25,0.0,0.0,0.0,0.0
Rows scanned,millions,26,1.25095,1.18541,1.25095,0.94134
Rows scanned,millions,27,9.96508,9.96508,9.96508,4.94374
Rows scanned,millions,28,199.995,199.995,199.995,175.5173
Rows scanned,millions,29,199.995,199.995,199.995,175.9105
Rows scanned,millions,30,199.995,199.995,199.995,199.995
Rows scanned,millions,31,390.92316,390.93826,390.907,198.26244
Rows scanned,millions,32,523.4777,523.4928,523.46075,236.74004
Rows scanned,millions,33,799.98,799.98,799.98,799.98
Rows scanned,millions,34,199.995,199.995,199.995,199.995
Rows scanned,millions,35,199.995,199.995,199.995,199.995
Rows scanned,millions,36,199.995,199.995,199.995,199.995
Rows scanned,millions,37,3.77163,3.75115,3.77163,3.75935
Rows scanned,millions,38,3.75935,3.75935,3.78392,0.81023
Rows scanned,millions,39,3.25641,3.30703,3.38485,3.38485
Rows scanned,millions,40,4.74029,4.78944,4.83859,4.85907
Rows scanned,millions,41,5.13397,5.13542,5.13544,5.16264
Rows scanned,millions,42,3.7538,3.7538,3.7538,3.74556
Rows scanned,millions,43,3.75115,3.75115,3.75115,3.75115
